Run | Tape | Buffers (save) | Events (save) | Faraday1 | Faraday2 | Length (min) | Size (MB) | Gene Direct | Gene Laser | Gene Elect | Gene Test | Gene MRQ | Gene TM | DEC | FC | OK | FT | AVL | OCD | OA | RAZ | Plastic (all) | Plastic (G) | Plastic (C) | Plastic (D) | Temps mort (%) | Trigger | Date (start) | Date (end) | Comments | Cahier | 
168 | 0 | 568 | 9672 | 9150 | 0 | 9.55 | 8.875 | 106619 | 0 | 0 | 0 | 0 | 571 | 9761 | 9672 | 9672 | 9672 | 9672 | 9672 | 9672 | 9673 | 0 | 0 | 0 | 0 | 0.535552 | M>=0 | 24-SEP-2005 09:54:18.00 | 24-SEP-2005 10:04:04.00 | impact=11 FISSION |  | 
169 | 0 | 4269 | 69299 | 65356 | 0 | 72.0667 | 66.7031 | 805164 | 0 | 0 | 0 | 0 | 4138 | 69786 | 69299 | 69299 | 69299 | 69299 | 69299 | 69299 | 69300 | 0 | 0 | 0 | 0 | 0.513933 | M>=0 | 24-SEP-2005 10:11:04.00 | 24-SEP-2005 11:23:06.00 | impact=11 FISSION |  | 
170 | 0 | 33 | 657 | 503 | 0 | 0.55 | 0.515625 | 6112 | 0 | 0 | 0 | 0 | 247 | 610 | 581 | 581 | 581 | 581 | 581 | 581 | 582 | 0 | 0 | 0 | 0 | 4.04123 | M>=0 | 24-SEP-2005 12:56:07.00 | 24-SEP-2005 12:56:23.00 | impact=11 FISSION run 170 vide |  | 
171 | 0 | 3412 | 67853 | 54556 | 0 | 57.35 | 53.3125 | 641175 | 0 | 0 | 0 | 0 | 4103 | 68413 | 67853 | 67853 | 67853 | 67853 | 67853 | 67853 | 67854 | 0 | 0 | 0 | 0 | 0.639919 | M>=0 | 24-SEP-2005 13:53:01.00 | 24-SEP-2005 14:50:12.00 | impact=12 dips peu visibles |  | 
172 | 0 | 3361 | 64786 | 52193 | 0 | 56.7667 | 52.5156 | 634402 | 0 | 0 | 0 | 0 | 4045 | 65350 | 64787 | 64787 | 64787 | 64787 | 64787 | 64787 | 64787 | 0 | 0 | 0 | 0 | 0.637608 | M>=0 | 24-SEP-2005 14:58:04.00 | 24-SEP-2005 15:54:27.00 | impact=12 dips peu visibles |  | 
173 | 0 | 12702 | 190079 | 184478 | 0 | 213.4 | 198.469 | 2386243 | 0 | 0 | 0 | 0 | 11758 | 191596 | 190080 | 190080 | 190080 | 190080 | 190080 | 190080 | 190080 | 0 | 0 | 0 | 0 | 0.492741 | M>=0 | 24-SEP-2005 16:07:09.00 | 24-SEP-2005 19:40:21.00 | impact=13 |  | 
174 | 0 | 5880 | 97546 | 94538 | 0 | 98.7833 | 91.875 | 1104247 | 0 | 0 | 0 | 0 | 6333 | 98500 | 97547 | 97547 | 97547 | 97547 | 97547 | 97547 | 97547 | 0 | 0 | 0 | 0 | 0.573513 | M>=0 | 24-SEP-2005 19:40:25.00 | 24-SEP-2005 21:19:18.00 | impact=13 |  | 
175 | 0 | 682 | 11353 | 11154 | 0 | 11.45 | 10.6563 | 127885 | 0 | 0 | 0 | 0 | 743 | 11488 | 11353 | 11353 | 11353 | 11353 | 11353 | 11353 | 11354 | 0 | 0 | 0 | 0 | 0.580991 | M>=0 | 24-SEP-2005 21:34:13.00 | 24-SEP-2005 21:45:26.00 | impact=14 HT cible on |  | 
176 | 0 | 1143 | 18979 | 18638 | 0 | 19.2167 | 17.8594 | 214744 | 0 | 0 | 0 | 0 | 1131 | 19169 | 18979 | 18979 | 18979 | 18979 | 18979 | 18979 | 18980 | 0 | 0 | 0 | 0 | 0.526674 | M>=0 | 24-SEP-2005 21:48:22.00 | 24-SEP-2005 22:07:28.00 | impact=14 HT cible on |  | 
177 | 0 | 236 | 4551 | 4383 | 0 | 4.01667 | 3.6875 | 44603 | 0 | 0 | 0 | 0 | 477 | 4610 | 4552 | 4552 | 4552 | 4552 | 4552 | 4552 | 4552 | 0 | 0 | 0 | 0 | 1.06943 | M>=0 | 24-SEP-2005 22:10:01.00 | 24-SEP-2005 22:14:01.00 | impact=14 HT cible on |  | 
178 | 0 | 12702 | 219451 | 214643 | 0 | 213.583 | 198.469 | 2387428 | 0 | 0 | 0 | 0 | 13464 | 221296 | 219452 | 219452 | 219452 | 219452 | 219452 | 219452 | 219452 | 0 | 0 | 0 | 0 | 0.563954 | M>=0 | 24-SEP-2005 22:16:16.00 | 25-SEP-2005 01:50:04.00 | impact=14 HT cible on |  | 
